Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","149","Nepal","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","233650","F","FAO estimate"
"SCL","Supply Utilization Accounts","149","Nepal","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","238572","F","FAO estimate"
"SCL","Supply Utilization Accounts","149","Nepal","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","264692","F","FAO estimate"
"SCL","Supply Utilization Accounts","149","Nepal","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","262831","F","FAO estimate"
"SCL","Supply Utilization Accounts","150","Netherlands","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","124653","F","FAO estimate"
"SCL","Supply Utilization Accounts","150","Netherlands","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","207433","F","FAO estimate"
"SCL","Supply Utilization Accounts","150","Netherlands","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","230295","F","FAO estimate"
"SCL","Supply Utilization Accounts","150","Netherlands","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","193809","F","FAO estimate"
"SCL","Supply Utilization Accounts","150","Netherlands","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","232239","F","FAO estimate"
"SCL","Supply Utilization Accounts","153","New Caledonia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","808","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","153","New Caledonia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1727","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","153","New Caledonia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1958","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","153","New Caledonia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1278","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","153","New Caledonia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1574","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","156","New Zealand","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","39135","F","FAO estimate"
"SCL","Supply Utilization Accounts","156","New Zealand","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","51970","F","FAO estimate"
"SCL","Supply Utilization Accounts","156","New Zealand","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","66156","F","FAO estimate"
"SCL","Supply Utilization Accounts","156","New Zealand","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","70177","F","FAO estimate"
"SCL","Supply Utilization Accounts","156","New Zealand","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","70827","F","FAO estimate"
"SCL","Supply Utilization Accounts","157","Nicaragua","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","157","Nicaragua","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","157","Nicaragua","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","157","Nicaragua","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","157","Nicaragua","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","158","Niger","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","4883","F","FAO estimate"
"SCL","Supply Utilization Accounts","158","Niger","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1546","F","FAO estimate"
"SCL","Supply Utilization Accounts","158","Niger","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","2857","F","FAO estimate"
"SCL","Supply Utilization Accounts","158","Niger","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","4538","F","FAO estimate"
"SCL","Supply Utilization Accounts","158","Niger","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","3360","F","FAO estimate"
"SCL","Supply Utilization Accounts","159","Nigeria","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","194","F","FAO estimate"
"SCL","Supply Utilization Accounts","154","North Macedonia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","154","North Macedonia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","154","North Macedonia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","154","North Macedonia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","154","North Macedonia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","200","F","FAO estimate"
"SCL","Supply Utilization Accounts","162","Norway","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","80341","F","FAO estimate"
"SCL","Supply Utilization Accounts","162","Norway","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","80382","F","FAO estimate"
"SCL","Supply Utilization Accounts","162","Norway","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","79390","F","FAO estimate"
"SCL","Supply Utilization Accounts","162","Norway","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","81914","F","FAO estimate"
"SCL","Supply Utilization Accounts","162","Norway","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","80073","F","FAO estimate"
"SCL","Supply Utilization Accounts","221","Oman","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","14547","F","FAO estimate"
"SCL","Supply Utilization Accounts","221","Oman","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","13262","F","FAO estimate"
"SCL","Supply Utilization Accounts","221","Oman","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","13262","F","FAO estimate"
"SCL","Supply Utilization Accounts","221","Oman","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","14718","F","FAO estimate"
"SCL","Supply Utilization Accounts","221","Oman","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","14612","F","FAO estimate"
"SCL","Supply Utilization Accounts","165","Pakistan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","66729","F","FAO estimate"
"SCL","Supply Utilization Accounts","165","Pakistan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","53907","F","FAO estimate"
"SCL","Supply Utilization Accounts","165","Pakistan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","72190","F","FAO estimate"
"SCL","Supply Utilization Accounts","165","Pakistan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","79073","F","FAO estimate"
"SCL","Supply Utilization Accounts","165","Pakistan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","57691","F","FAO estimate"
"SCL","Supply Utilization Accounts","166","Panama","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","42331","","Official data"
"SCL","Supply Utilization Accounts","166","Panama","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","44313","","Official data"
"SCL","Supply Utilization Accounts","166","Panama","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","41415","","Official data"
"SCL","Supply Utilization Accounts","166","Panama","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","50126","","Official data"
"SCL","Supply Utilization Accounts","166","Panama","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","51287","F","FAO estimate"
"SCL","Supply Utilization Accounts","168","Papua New Guinea","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1100000","F","FAO estimate"
"SCL","Supply Utilization Accounts","168","Papua New Guinea","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1120000","F","FAO estimate"
"SCL","Supply Utilization Accounts","168","Papua New Guinea","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1130000","F","FAO estimate"
"SCL","Supply Utilization Accounts","168","Papua New Guinea","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1150000","F","FAO estimate"
"SCL","Supply Utilization Accounts","168","Papua New Guinea","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1160000","F","FAO estimate"
"SCL","Supply Utilization Accounts","169","Paraguay","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","23907","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","169","Paraguay","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","16264","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","169","Paraguay","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","10406","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","169","Paraguay","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","12286","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","169","Paraguay","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","13592","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","170","Peru","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","66019","F","FAO estimate"
"SCL","Supply Utilization Accounts","170","Peru","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","62624","F","FAO estimate"
"SCL","Supply Utilization Accounts","170","Peru","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","60788","F","FAO estimate"
"SCL","Supply Utilization Accounts","170","Peru","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","64970","F","FAO estimate"
"SCL","Supply Utilization Accounts","170","Peru","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","50164","F","FAO estimate"
"SCL","Supply Utilization Accounts","171","Philippines","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1947645","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","171","Philippines","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","3795890","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","171","Philippines","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","3615102","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","171","Philippines","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","2650701","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","171","Philippines","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","2064781","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","173","Poland","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","90252","F","FAO estimate"
"SCL","Supply Utilization Accounts","173","Poland","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","89490","F","FAO estimate"
"SCL","Supply Utilization Accounts","173","Poland","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","79998","F","FAO estimate"
"SCL","Supply Utilization Accounts","173","Poland","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","116137","F","FAO estimate"
"SCL","Supply Utilization Accounts","173","Poland","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","112338","F","FAO estimate"
"SCL","Supply Utilization Accounts","174","Portugal","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","129023","F","FAO estimate"
"SCL","Supply Utilization Accounts","174","Portugal","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","146058","F","FAO estimate"
"SCL","Supply Utilization Accounts","174","Portugal","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","162831","F","FAO estimate"
"SCL","Supply Utilization Accounts","174","Portugal","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","168677","F","FAO estimate"
"SCL","Supply Utilization Accounts","174","Portugal","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","172023","F","FAO estimate"
"SCL","Supply Utilization Accounts","117","Republic of Korea","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","340624","F","FAO estimate"
"SCL","Supply Utilization Accounts","117","Republic of Korea","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","344916","F","FAO estimate"
"SCL","Supply Utilization Accounts","117","Republic of Korea","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","346351","F","FAO estimate"
"SCL","Supply Utilization Accounts","117","Republic of Korea","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","415510","F","FAO estimate"
"SCL","Supply Utilization Accounts","117","Republic of Korea","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","405793","F","FAO estimate"
"SCL","Supply Utilization Accounts","146","Republic of Moldova","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","7136","F","FAO estimate"
"SCL","Supply Utilization Accounts","146","Republic of Moldova","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","7375","F","FAO estimate"
"SCL","Supply Utilization Accounts","146","Republic of Moldova","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","7772","F","FAO estimate"
"SCL","Supply Utilization Accounts","146","Republic of Moldova","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","9029","F","FAO estimate"
"SCL","Supply Utilization Accounts","146","Republic of Moldova","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","10065","F","FAO estimate"
"SCL","Supply Utilization Accounts","183","Romania","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","60178","F","FAO estimate"
"SCL","Supply Utilization Accounts","183","Romania","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","78166","F","FAO estimate"
"SCL","Supply Utilization Accounts","183","Romania","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","97652","F","FAO estimate"
"SCL","Supply Utilization Accounts","183","Romania","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","125960","F","FAO estimate"
"SCL","Supply Utilization Accounts","183","Romania","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","149375","F","FAO estimate"
"SCL","Supply Utilization Accounts","185","Russian Federation","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1240524","F","FAO estimate"
"SCL","Supply Utilization Accounts","185","Russian Federation","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1199167","F","FAO estimate"
"SCL","Supply Utilization Accounts","185","Russian Federation","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1317949","F","FAO estimate"
"SCL","Supply Utilization Accounts","185","Russian Federation","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1484290","F","FAO estimate"
"SCL","Supply Utilization Accounts","185","Russian Federation","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1477347","F","FAO estimate"
"SCL","Supply Utilization Accounts","184","Rwanda","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","797386","F","FAO estimate"
"SCL","Supply Utilization Accounts","184","Rwanda","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","847683","F","FAO estimate"
"SCL","Supply Utilization Accounts","184","Rwanda","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","873242","F","FAO estimate"
"SCL","Supply Utilization Accounts","184","Rwanda","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","811413","F","FAO estimate"
"SCL","Supply Utilization Accounts","184","Rwanda","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","813308","F","FAO estimate"
"SCL","Supply Utilization Accounts","188","Saint Kitts and Nevis","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","188","Saint Kitts and Nevis","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","7","F","FAO estimate"
"SCL","Supply Utilization Accounts","188","Saint Kitts and Nevis","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","62","F","FAO estimate"
"SCL","Supply Utilization Accounts","188","Saint Kitts and Nevis","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","180","F","FAO estimate"
"SCL","Supply Utilization Accounts","188","Saint Kitts and Nevis","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","498","F","FAO estimate"
"SCL","Supply Utilization Accounts","189","Saint Lucia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","2432","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","189","Saint Lucia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","2252","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","189","Saint Lucia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1204","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","189","Saint Lucia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1638","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","189","Saint Lucia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","2337","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","191","Saint Vincent and the Grenadines","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","3552","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","191","Saint Vincent and the Grenadines","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","3110","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","191","Saint Vincent and the Grenadines","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","3068","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","191","Saint Vincent and the Grenadines","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","3076","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","191","Saint Vincent and the Grenadines","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","3112","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","244","Samoa","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","15172","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","244","Samoa","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","14436","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","244","Samoa","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","13919","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","244","Samoa","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","15315","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","244","Samoa","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","15004","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","193","Sao Tome and Principe","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","5834","F","FAO estimate"
"SCL","Supply Utilization Accounts","193","Sao Tome and Principe","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","5846","F","FAO estimate"
"SCL","Supply Utilization Accounts","193","Sao Tome and Principe","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","5976","F","FAO estimate"
"SCL","Supply Utilization Accounts","193","Sao Tome and Principe","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","5686","F","FAO estimate"
"SCL","Supply Utilization Accounts","193","Sao Tome and Principe","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","5410","F","FAO estimate"
"SCL","Supply Utilization Accounts","194","Saudi Arabia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","193718","F","FAO estimate"
"SCL","Supply Utilization Accounts","194","Saudi Arabia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","217992","F","FAO estimate"
"SCL","Supply Utilization Accounts","194","Saudi Arabia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","184194","F","FAO estimate"
"SCL","Supply Utilization Accounts","194","Saudi Arabia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","194801","F","FAO estimate"
"SCL","Supply Utilization Accounts","194","Saudi Arabia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","145526","F","FAO estimate"
"SCL","Supply Utilization Accounts","195","Senegal","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","48153","F","FAO estimate"
"SCL","Supply Utilization Accounts","195","Senegal","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","34883","F","FAO estimate"
"SCL","Supply Utilization Accounts","195","Senegal","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","33901","F","FAO estimate"
"SCL","Supply Utilization Accounts","195","Senegal","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","27465","F","FAO estimate"
"SCL","Supply Utilization Accounts","195","Senegal","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","28003","F","FAO estimate"
"SCL","Supply Utilization Accounts","272","Serbia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","45890","F","FAO estimate"
"SCL","Supply Utilization Accounts","272","Serbia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","49050","F","FAO estimate"
"SCL","Supply Utilization Accounts","272","Serbia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","57442","F","FAO estimate"
"SCL","Supply Utilization Accounts","272","Serbia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","66258","F","FAO estimate"
"SCL","Supply Utilization Accounts","272","Serbia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","75551","F","FAO estimate"
"SCL","Supply Utilization Accounts","196","Seychelles","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1684","F","FAO estimate"
"SCL","Supply Utilization Accounts","196","Seychelles","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1666","F","FAO estimate"
"SCL","Supply Utilization Accounts","196","Seychelles","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1647","F","FAO estimate"
"SCL","Supply Utilization Accounts","196","Seychelles","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1649","F","FAO estimate"
"SCL","Supply Utilization Accounts","196","Seychelles","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1652","F","FAO estimate"
"SCL","Supply Utilization Accounts","197","Sierra Leone","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","197","Sierra Leone","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","199","Slovakia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","31276","F","FAO estimate"
"SCL","Supply Utilization Accounts","199","Slovakia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","43318","F","FAO estimate"
"SCL","Supply Utilization Accounts","199","Slovakia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","41999","F","FAO estimate"
"SCL","Supply Utilization Accounts","199","Slovakia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","48212","F","FAO estimate"
"SCL","Supply Utilization Accounts","199","Slovakia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","47046","F","FAO estimate"
"SCL","Supply Utilization Accounts","198","Slovenia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","26639","F","FAO estimate"
"SCL","Supply Utilization Accounts","198","Slovenia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","26093","F","FAO estimate"
"SCL","Supply Utilization Accounts","198","Slovenia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","27697","F","FAO estimate"
"SCL","Supply Utilization Accounts","198","Slovenia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","24676","F","FAO estimate"
"SCL","Supply Utilization Accounts","198","Slovenia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","28480","F","FAO estimate"
"SCL","Supply Utilization Accounts","25","Solomon Islands","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","287","F","FAO estimate"
"SCL","Supply Utilization Accounts","25","Solomon Islands","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","287","F","FAO estimate"
"SCL","Supply Utilization Accounts","25","Solomon Islands","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","285","F","FAO estimate"
"SCL","Supply Utilization Accounts","25","Solomon Islands","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","286","F","FAO estimate"
"SCL","Supply Utilization Accounts","25","Solomon Islands","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","287","F","FAO estimate"
"SCL","Supply Utilization Accounts","202","South Africa","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","419074","F","FAO estimate"
"SCL","Supply Utilization Accounts","202","South Africa","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","415144","F","FAO estimate"
"SCL","Supply Utilization Accounts","202","South Africa","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","352691","F","FAO estimate"
"SCL","Supply Utilization Accounts","202","South Africa","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","414866","F","FAO estimate"
"SCL","Supply Utilization Accounts","202","South Africa","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","545520","F","FAO estimate"
"SCL","Supply Utilization Accounts","203","Spain","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","240101","F","FAO estimate"
"SCL","Supply Utilization Accounts","203","Spain","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","296742","F","FAO estimate"
"SCL","Supply Utilization Accounts","203","Spain","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","323528","F","FAO estimate"
"SCL","Supply Utilization Accounts","203","Spain","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","314453","F","FAO estimate"
"SCL","Supply Utilization Accounts","203","Spain","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","335630","F","FAO estimate"
"SCL","Supply Utilization Accounts","276","Sudan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","700000","F","FAO estimate"
"SCL","Supply Utilization Accounts","276","Sudan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","710000","F","FAO estimate"
