,Element,Year,Value,Country,PopTotal,ValuePerCapita
2715,Residuals,2017,0,Guinea-Bissau,1828.146,0.0
2716,Food supply,2017,198040,Haiti,10982.367,18.03254252931085
2717,Loss,2017,66013,Haiti,10982.367,6.010817158086231
2718,Residuals,2017,0,Haiti,10982.367,0.0
2719,Food supply,2017,622302,Iran (Islamic Republic of),80673.88799999999,7.713797059093025
2720,Loss,2017,11179,Iran (Islamic Republic of),80673.88799999999,0.138570239728622
2721,Residuals,2017,0,Iran (Islamic Republic of),80673.88799999999,0.0
2722,Food supply,2017,251246,Iraq,37552.789,6.690475106922152
2723,Loss,2017,27916,Iraq,37552.789,0.7433802053956632
2724,Residuals,2017,0,Iraq,37552.789,0.0
2725,Food supply,2017,117309,Israel,8243.849,14.229882182461129
2726,Loss,2017,3091,Israel,8243.849,0.3749462174768121
2727,Other uses (non-food),2017,5091,Israel,8243.849,0.6175513403993692
2728,Processed,2017,529,Israel,8243.849,0.06416905501301637
2729,Residuals,2017,0,Israel,8243.849,0.0
2730,Food supply,2017,818119,Japan,127502.728,6.4164823202841585
2731,Loss,2017,167567,Japan,127502.728,1.3142228611767428
2732,Residuals,2017,0,Japan,127502.728,0.0
2733,Food supply,2017,31954,Kazakhstan,18080.023,1.767365008329912
2734,Residuals,2017,0,Kazakhstan,18080.023,0.0
2735,Food supply,2017,6693,Kiribati,114.15299999999999,58.63183621981026
2736,Loss,2017,679,Kiribati,114.15299999999999,5.94815729766191
2737,Other uses (non-food),2017,0,Kiribati,114.15299999999999,0.0
2738,Residuals,2017,0,Kiribati,114.15299999999999,0.0
2739,Tourist consumption,2017,755,Kiribati,114.15299999999999,6.6139304267080155
2740,Food supply,2017,1450,Lesotho,2091.532,0.6932717261796616
2741,Residuals,2017,0,Lesotho,2091.532,0.0
2742,Food supply,2017,127978,Liberia,4702.224,27.21648309395724
2743,Loss,2017,11698,Liberia,4702.224,2.4877589838340324
2744,Residuals,2017,0,Liberia,4702.224,0.0
2745,Food supply,2017,395821,Malawi,17670.193,22.400491041608884
2746,Loss,2017,39395,Malawi,17670.193,2.2294606516182367
2747,Residuals,2017,0,Malawi,17670.193,0.0
2748,Food supply,2017,2290,Maldives,496.398,4.6132337358329405
2749,Loss,2017,276,Maldives,496.398,0.5560054633580312
2750,Other uses (non-food),2017,0,Maldives,496.398,0.0
2751,Residuals,2017,0,Maldives,496.398,0.0
2752,Tourist consumption,2017,190,Maldives,496.398,0.3827573841957461
2753,Food supply,2017,184896,Mali,18512.429,9.9876682849128
2754,Loss,2017,16015,Mali,18512.429,0.8650944724757621
2755,Residuals,2017,0,Mali,18512.429,0.0
2756,Food supply,2017,9051,Malta,437.935,20.667450649068925
2757,Loss,2017,492,Malta,437.935,1.1234543939169055
2758,Other uses (non-food),2017,0,Malta,437.935,0.0
2759,Residuals,2017,0,Malta,437.935,0.0
2760,Tourist consumption,2017,295,Malta,437.935,0.6736159475721283
2761,Food supply,2017,4384,Mauritania,4282.582,1.0236815080248316
2762,Residuals,2017,0,Mauritania,4282.582,0.0
2763,Food supply,2017,2685,Mongolia,3113.788,0.8622937720872454
2764,Residuals,2017,0,Mongolia,3113.788,0.0
2765,Food supply,2017,315810,Morocco,35581.257000000005,8.87574039332
2766,Loss,2017,27940,Morocco,35581.257000000005,0.7852448832822291
2767,Residuals,2017,0,Morocco,35581.257000000005,0.0
2768,Food supply,2017,4538,Niger,21602.388,0.21006936825687975
2769,Residuals,2017,0,Niger,21602.388,0.0
2770,Food supply,2017,0,North Macedonia,2081.996,0.0
2771,Residuals,2017,0,North Macedonia,2081.996,0.0
2772,Food supply,2017,14718,Oman,4665.9259999999995,3.154357784499797
2773,Loss,2017,3679,Oman,4665.9259999999995,0.788482286260005
2774,Residuals,2017,0,Oman,4665.9259999999995,0.0
2775,Food supply,2017,180,Saint Kitts and Nevis,52.036,3.459143669767084
2776,Residuals,2017,0,Saint Kitts and Nevis,52.036,0.0
2777,Food supply,2017,5686,Sao Tome and Principe,207.08599999999998,27.457191698135077
2778,Loss,2017,1104,Sao Tome and Principe,207.08599999999998,5.331118472518664
2779,Residuals,2017,0,Sao Tome and Principe,207.08599999999998,0.0
2780,Tourist consumption,2017,-166,Sao Tome and Principe,207.08599999999998,-0.8015993355417557
2781,Food supply,2017,1649,Seychelles,96.41799999999999,17.102615694164992
2782,Loss,2017,166,Seychelles,96.41799999999999,1.7216702275508724
2783,Other uses (non-food),2017,0,Seychelles,96.41799999999999,0.0
2784,Residuals,2017,0,Seychelles,96.41799999999999,0.0
2785,Tourist consumption,2017,171,Seychelles,96.41799999999999,1.7735277645252963
2786,Food supply,2017,286,Solomon Islands,636.03,0.4496643240098738
2787,Loss,2017,26,Solomon Islands,636.03,0.04087857490998852
2788,Residuals,2017,0,Solomon Islands,636.03,0.0
2789,Tourist consumption,2017,0,Solomon Islands,636.03,0.0
2790,Food supply,2017,518,Timor-Leste,1243.26,0.4166465582420411
2791,Loss,2017,47,Timor-Leste,1243.26,0.03780383829609253
2792,Residuals,2017,0,Timor-Leste,1243.26,0.0
2793,Food supply,2017,20907,Togo,7698.476,2.7157323085763987
2794,Loss,2017,5227,Togo,7698.476,0.6789655511038809
2795,Residuals,2017,0,Togo,7698.476,0.0
2796,Food supply,2017,4317,Trinidad and Tobago,1384.06,3.1190844327558054
2797,Loss,2017,266,Trinidad and Tobago,1384.06,0.1921881999335289
2798,Residuals,2017,0,Trinidad and Tobago,1384.06,0.0
2799,Tourist consumption,2017,49,Trinidad and Tobago,1384.06,0.03540308946143953
2800,Food supply,2017,53276,Tunisia,11433.438,4.6596657978116465
2801,Loss,2017,4010,Tunisia,11433.438,0.350725652249131
2802,Residuals,2017,0,Tunisia,11433.438,0.0
2803,Food supply,2017,0,Turkmenistan,5757.6669999999995,0.0
2804,Residuals,2017,0,Turkmenistan,5757.6669999999995,0.0
2805,Food supply,2017,17518,Uzbekistan,31959.773999999998,0.5481265293052449
2806,Residuals,2017,0,Uzbekistan,31959.773999999998,0.0
2807,Food supply,2017,14462,Vanuatu,285.499,50.655168669592534
2808,Loss,2017,499,Vanuatu,285.499,1.7478169800945011
2809,Other uses (non-food),2017,0,Vanuatu,285.499,0.0
2810,Residuals,2017,0,Vanuatu,285.499,0.0
2811,Tourist consumption,2017,1662,Vanuatu,285.499,5.821386414663449
2812,Export Quantity,2018,3820,Angola,30809.787,0.12398657608376196
2813,Food supply,2018,1148488,Angola,30809.787,37.276726385677385
2814,Loss,2018,826620,Angola,30809.787,26.829786262397725
2815,Processed,2018,1975108,Angola,30809.787,64.10651264807511
2816,Residuals,2018,0,Angola,30809.787,0.0
2817,Export Quantity,2018,4,Armenia,2951.741,0.0013551324455634828
2818,Food supply,2018,22469,Armenia,2951.741,7.612117729841473
2819,Residuals,2018,0,Armenia,2951.741,0.0
2820,Export Quantity,2018,94,Australia,24898.153,0.0037753804468949968
2821,Food supply,2018,336514,Australia,24898.153,13.515621018153436
2822,Loss,2018,7480,Australia,24898.153,0.3004238908805806
2823,Processed,2018,29913,Australia,24898.153,1.201414418169894
2824,Residuals,2018,0,Australia,24898.153,0.0
2825,Export Quantity,2018,14771,Austria,8891.383,1.6612713680200257
2826,Food supply,2018,107103,Austria,8891.383,12.045707625011767
2827,Loss,2018,6414,Austria,8891.383,0.7213725918678793
2828,Residuals,2018,0,Austria,8891.383,0.0
2829,Export Quantity,2018,40,Bangladesh,161376.71300000002,0.00024786723720168964
2830,Food supply,2018,729273,Bangladesh,161376.71300000002,4.519072091894696
2831,Loss,2018,81035,Bangladesh,161376.71300000002,0.5021480391659731
2832,Residuals,2018,0,Bangladesh,161376.71300000002,0.0
2833,Export Quantity,2018,58,Belarus,9452.615,0.006135868222708743
2834,Food supply,2018,72092,Belarus,9452.615,7.626672619164115
2835,Loss,2018,1472,Belarus,9452.615,0.15572410385909086
2836,Residuals,2018,0,Belarus,9452.615,0.0
2837,Export Quantity,2018,1156162,Belgium,11482.18,100.69185468264737
2838,Food supply,2018,170563,Belgium,11482.18,14.854583363089587
2839,Processed,2018,0,Belgium,11482.18,0.0
2840,Residuals,2018,0,Belgium,11482.18,0.0
2841,Export Quantity,2018,90774,Belize,383.07099999999997,236.96390486358928
2842,Food supply,2018,0,Belize,383.07099999999997,0.0
2843,Loss,2018,842,Belize,383.07099999999997,2.198025953413336
2844,Residuals,2018,-13148,Belize,383.07099999999997,-34.322619044511335
2845,Tourist consumption,2018,224,Belize,383.07099999999997,0.5847479971075858
2846,Export Quantity,2018,117686,Bolivia (Plurinational State of),11353.14,10.36594281405849
2847,Feed,2018,38364,Bolivia (Plurinational State of),11353.14,3.3791532562797606
2848,Food supply,2018,104008,Bolivia (Plurinational State of),11353.14,9.161165985797762
2849,Loss,2018,45892,Bolivia (Plurinational State of),11353.14,4.042229726754008
2850,Residuals,2018,0,Bolivia (Plurinational State of),11353.14,0.0
2851,Export Quantity,2018,42,Bosnia and Herzegovina,3323.929,0.012635648956400692
2852,Food supply,2018,47398,Bosnia and Herzegovina,3323.929,14.259630696082858
2853,Loss,2018,5271,Bosnia and Herzegovina,3323.929,1.585773944028287
2854,Residuals,2018,0,Bosnia and Herzegovina,3323.929,0.0
2855,Export Quantity,2018,1,Botswana,2254.067,0.0004436425359139724
2856,Food supply,2018,4110,Botswana,2254.067,1.8233708226064265
2857,Tourist consumption,2018,-1,Botswana,2254.067,-0.0004436425359139724
2858,Export Quantity,2018,64859,Brazil,209469.32,0.30963484294501936
2859,Food supply,2018,5674637,Brazil,209469.32,27.09054003708037
2860,Loss,2018,1012852,Brazil,209469.32,4.8353238555412315
2861,Processed,2018,0,Brazil,209469.32,0.0
2862,Export Quantity,2018,791,Bulgaria,7051.61,0.11217296475556647
2863,Food supply,2018,40830,Bulgaria,7051.61,5.790167068229809
2864,Loss,2018,2191,Bulgaria,7051.61,0.31070918556187876
2865,Processed,2018,0,Bulgaria,7051.61,0.0
2866,Export Quantity,2018,211982,Cameroon,25216.261000000002,8.406559560911905
2867,Food supply,2018,843608,Cameroon,25216.261000000002,33.45492021993268
2868,Loss,2018,100786,Cameroon,25216.261000000002,3.9968653560494154
2869,Other uses (non-food),2018,47064,Cameroon,25216.261000000002,1.8664146916943791
2870,Residuals,2018,0,Cameroon,25216.261000000002,0.0
2871,Export Quantity,2018,56,Canada,37074.558,0.0015104697944072591
2872,Food supply,2018,560097,Canada,37074.558,15.107314293537904
2873,Loss,2018,11432,Canada,37074.558,0.3083516194582819
2874,Residuals,2018,0,Canada,37074.558,0.0
2875,Export Quantity,2018,0,Chile,18729.166,0.0
2876,Food supply,2018,206291,Chile,18729.166,11.014425308633603
2877,Loss,2018,13168,Chile,18729.166,0.7030745522785157
2878,Residuals,2018,0,Chile,18729.166,0.0
2879,Export Quantity,2018,1982,"China, Hong Kong SAR",7371.728,0.26886504765232794
2880,Food supply,2018,60058,"China, Hong Kong SAR",7371.728,8.147072165440722
2881,Loss,2018,6370,"China, Hong Kong SAR",7371.728,0.8641121864507209
2882,Other uses (non-food),2018,0,"China, Hong Kong SAR",7371.728,0.0
2883,Residuals,2018,549,"China, Hong Kong SAR",7371.728,0.0744737190520323
2884,Tourist consumption,2018,1819,"China, Hong Kong SAR",7371.728,0.24675354272431105
2885,Export Quantity,2018,1748483,Colombia,49661.056,35.20833306484663
2886,Feed,2018,196000,Colombia,49661.056,3.9467545756578355
2887,Food supply,2018,1692386,Colombia,49661.056,34.07873565958807
2888,Loss,2018,74222,Colombia,49661.056,1.494571520992224
2889,Residuals,2018,0,Colombia,49661.056,0.0
2890,Export Quantity,2018,2484231,Costa Rica,4999.443,496.9015548332084
2891,Feed,2018,181214,Costa Rica,4999.443,36.246837897741806
2892,Food supply,2018,2364,Costa Rica,4999.443,0.47285267578808277
2893,Loss,2018,67624,Costa Rica,4999.443,13.526306830580927
2894,Processed,2018,1362,Costa Rica,4999.443,0.2724303487408497
2895,Residuals,2018,0,Costa Rica,4999.443,0.0
2896,Tourist consumption,2018,16,Costa Rica,4999.443,0.003200356519716296
2897,Export Quantity,2018,3120,Croatia,4156.407,0.7506483364117132
2898,Food supply,2018,59506,Croatia,4156.407,14.316692277729297
2899,Loss,2018,3296,Croatia,4156.407,0.7929926015426304
2900,Residuals,2018,0,Croatia,4156.407,0.0
2901,Export Quantity,2018,0,Cuba,11338.146,0.0
2902,Feed,2018,18618,Cuba,11338.146,1.6420674067876704
2903,Food supply,2018,228764,Cuba,11338.146,20.17649093599606
2904,Loss,2018,22773,Cuba,11338.146,2.008529436823269
2905,Tourist consumption,2018,1770,Cuba,11338.146,0.15611017885993
2906,Export Quantity,2018,46,Cyprus,1189.262,0.03867944994458748
2907,Food supply,2018,9233,Cyprus,1189.262,7.763638289964701
2908,Loss,2018,1136,Cyprus,1189.262,0.9552142421098127
2909,Other uses (non-food),2018,339,Cyprus,1189.262,0.28505072893945993
2910,Residuals,2018,0,Cyprus,1189.262,0.0
2911,Tourist consumption,2018,603,Cyprus,1189.262,0.5070371373170924
2912,Export Quantity,2018,56608,Czechia,10665.678999999998,5.307491440535573
2913,Food supply,2018,123600,Czechia,10665.678999999998,11.588573029433945
2914,Loss,2018,12872,Czechia,10665.678999999998,1.2068617478549657
2915,Residuals,2018,0,Czechia,10665.678999999998,0.0
2916,Export Quantity,2018,377150,Côte d'Ivoire,25069.226000000002,15.044341616290824
2917,Food supply,2018,0,Côte d'Ivoire,25069.226000000002,0.0
2918,Loss,2018,33274,Côte d'Ivoire,25069.226000000002,1.327284695586533
2919,Processed,2018,1609,Côte d'Ivoire,25069.226000000002,0.06418227670850309
2920,Residuals,2018,-14727,Côte d'Ivoire,25069.226000000002,-0.5874533182635954
2921,Export Quantity,2018,8117,Denmark,5752.130999999999,1.4111291971618867
2922,Food supply,2018,83507,Denmark,5752.130999999999,14.517576181766376
2923,Loss,2018,4822,Denmark,5752.130999999999,0.8382980151182232
2924,Residuals,2018,0,Denmark,5752.130999999999,0.0
2925,Export Quantity,2018,224,Dominica,71.626,3.1273559880490325
2926,Feed,2018,2485,Dominica,71.626,34.69410549241895
2927,Food supply,2018,5007,Dominica,71.626,69.90478317929244
2928,Loss,2018,12927,Dominica,71.626,180.47915561388322
2929,Other uses (non-food),2018,0,Dominica,71.626,0.0
2930,Residuals,2018,0,Dominica,71.626,0.0
2931,Tourist consumption,2018,6124,Dominica,71.626,85.4996788875548
2932,Export Quantity,2018,124896,Dominican Republic,10627.146999999999,11.752542803821196
2933,Food supply,2018,606055,Dominican Republic,10627.146999999999,57.02894671542607
2934,Loss,2018,98464,Dominican Republic,10627.146999999999,9.265327749771412
2935,Processed,2018,340493,Dominican Republic,10627.146999999999,32.03992567337217
2936,Tourist consumption,2018,5802,Dominican Republic,10627.146999999999,0.5459602657232464
2937,Export Quantity,2018,6553853,Ecuador,17084.359,383.6171436107143
2938,Food supply,2018,300000,Ecuador,17084.359,17.55992132921112
2939,Loss,2018,34528,Ecuador,17084.359,2.021029878850005
2940,Processed,2018,0,Ecuador,17084.359,0.0
2941,Residuals,2018,-382746,Ecuador,17084.359,-22.403298830234135
2942,Export Quantity,2018,317,Egypt,98423.602,0.003220772188361893
2943,Food supply,2018,1178614,Egypt,98423.602,11.974912277646576
2944,Loss,2018,116260,Egypt,98423.602,1.1812207401228823
2945,Residuals,2018,0,Egypt,98423.602,0.0
2946,Tourist consumption,2018,209,Egypt,98423.602,0.002123474408099797
2947,Export Quantity,2018,0,El Salvador,6420.74,0.0
2948,Feed,2018,4372,El Salvador,6420.74,0.6809183988138439
2949,Food supply,2018,69827,El Salvador,6420.74,10.875226220030713
2950,Loss,2018,13109,El Salvador,6420.74,2.0416649794260477
2951,Processed,2018,84,El Salvador,6420.74,0.01308260418581036
2952,Residuals,2018,0,El Salvador,6420.74,0.0
2953,Export Quantity,2018,25,Estonia,1322.9129999999998,0.018897690173125523
2954,Food supply,2018,20397,Estonia,1322.9129999999998,15.41824745844965
2955,Residuals,2018,0,Estonia,1322.9129999999998,0.0
2956,Export Quantity,2018,11317,Eswatini,1136.274,9.95974562473488
2957,Food supply,2018,0,Eswatini,1136.274,0.0
2958,Loss,2018,574,Eswatini,1136.274,0.5051598470087321
2959,Residuals,2018,-574,Eswatini,1136.274,-0.5051598470087321
2960,Export Quantity,2018,10000,Ethiopia,109224.41,0.09155462593022932
2961,Food supply,2018,452023,Ethiopia,109224.41,4.138479667686005
2962,Loss,2018,45990,Ethiopia,109224.41,0.4210597246531247
2963,Residuals,2018,0,Ethiopia,109224.41,0.0
2964,Export Quantity,2018,2,Fiji,883.49,0.002263749448211072
2965,Food supply,2018,4202,Fiji,883.49,4.756137590691462
2966,Loss,2018,409,Fiji,883.49,0.46293676215916424
2967,Other uses (non-food),2018,21,Fiji,883.49,0.023769369206216254
2968,Residuals,2018,0,Fiji,883.49,0.0
2969,Tourist consumption,2018,253,Fiji,883.49,0.2863643051987006
2970,Export Quantity,2018,7273,Finland,5522.585,1.3169557372136418
2971,Food supply,2018,97732,Finland,5522.585,17.696785110595854
2972,Loss,2018,5582,Finland,5522.585,1.010758548759322
2973,Processed,2018,1046,Finland,5522.585,0.18940405625264256
2974,Export Quantity,2018,249532,France,64990.512,3.8395142971023213
2975,Food supply,2018,439004,France,64990.512,6.754893698944855
2976,Loss,2018,36239,France,64990.512,0.557604470018639
2977,Processed,2018,0,France,64990.512,0.0
2978,Residuals,2018,0,France,64990.512,0.0
2979,Export Quantity,2018,0,French Polynesia,277.673,0.0
2980,Food supply,2018,173,French Polynesia,277.673,0.6230350088053214
2981,Loss,2018,16,French Polynesia,277.673,0.05762173491841122
2982,Residuals,2018,0,French Polynesia,277.673,0.0
2983,Tourist consumption,2018,6,French Polynesia,277.673,0.02160815059440421
2984,Export Quantity,2018,2624,Georgia,4002.946,0.655517211573676
2985,Food supply,2018,23316,Georgia,4002.946,5.824710101010606
2986,Export Quantity,2018,247437,Germany,83124.413,2.9767067347591376
2987,Food supply,2018,961594,Germany,83124.413,11.568129810432465
2988,Loss,2018,47078,Germany,83124.413,0.5663558791085839
2989,Residuals,2018,0,Germany,83124.413,0.0
2990,Export Quantity,2018,95144,Ghana,29767.107999999997,3.1962795982733696
2991,Food supply,2018,0,Ghana,29767.107999999997,0.0
2992,Loss,2018,7895,Ghana,29767.107999999997,0.2652256309212168
2993,Residuals,2018,-7895,Ghana,29767.107999999997,-0.2652256309212168
2994,Export Quantity,2018,58415,Greece,10522.243999999999,5.551572459258691
2995,Food supply,2018,147006,Greece,10522.243999999999,13.97097425226026
2996,Loss,2018,241,Greece,10522.243999999999,0.022903859670997936
2997,Other uses (non-food),2018,16432,Greece,10522.243999999999,1.561644075161154
2998,Residuals,2018,0,Greece,10522.243999999999,0.0
2999,Export Quantity,2018,0,Grenada,111.449,0.0
3000,Feed,2018,370,Grenada,111.449,3.319904171414728
3001,Food supply,2018,1347,Grenada,111.449,12.086245726744968
3002,Loss,2018,370,Grenada,111.449,3.319904171414728
3003,Other uses (non-food),2018,0,Grenada,111.449,0.0
3004,Residuals,2018,0,Grenada,111.449,0.0
3005,Tourist consumption,2018,164,Grenada,111.449,1.4715250921946361
3006,Export Quantity,2018,2361491,Guatemala,17247.855,136.91505407484004
3007,Feed,2018,325207,Guatemala,17247.855,18.854924278990055
3008,Food supply,2018,80304,Guatemala,17247.855,4.655883296792558
3009,Loss,2018,1242336,Guatemala,17247.855,72.02843484015838
3010,Processed,2018,24412,Guatemala,17247.855,1.4153644032837707
3011,Residuals,2018,0,Guatemala,17247.855,0.0
3012,Tourist consumption,2018,136,Guatemala,17247.855,0.007885038458405408
3013,Export Quantity,2018,17,Guinea,12414.292,0.001369389410205592
3014,Food supply,2018,181952,Guinea,12414.292,14.6566554097487
3015,Loss,2018,55382,Guinea,12414.292,4.461148489176829
3016,Residuals,2018,0,Guinea,12414.292,0.0
3017,Export Quantity,2018,30,Guyana,779.007,0.03851056537361025
3018,Food supply,2018,14253,Guyana,779.007,18.29636960900223
3019,Loss,2018,2521,Guyana,779.007,3.236171176895715
3020,Residuals,2018,0,Guyana,779.007,0.0
3021,Export Quantity,2018,0,Haiti,11123.183,0.0
3022,Food supply,2018,196793,Haiti,11123.183,17.692148011949456
3023,Loss,2018,65598,Haiti,11123.183,5.897412638091093
3024,Residuals,2018,0,Haiti,11123.183,0.0
3025,Export Quantity,2018,615616,Honduras,9587.523000000001,64.21011975668793
3026,Feed,2018,0,Honduras,9587.523000000001,0.0
3027,Food supply,2018,33827,Honduras,9587.523000000001,3.5282314316221193
3028,Loss,2018,36216,Honduras,9587.523000000001,3.777409451846947
3029,Residuals,2018,0,Honduras,9587.523000000001,0.0
3030,Tourist consumption,2018,300,Honduras,9587.523000000001,0.03129066809018346
3031,Export Quantity,2018,6705,Hungary,9707.502,0.6907029223377961
3032,Food supply,2018,35326,Hungary,9707.502,3.6390412281140914
3033,Loss,2018,2212,Hungary,9707.502,0.2278650058480544
3034,Residuals,2018,0,Hungary,9707.502,0.0
3035,Export Quantity,2018,6,Iceland,336.712,0.017819382736582005
3036,Food supply,2018,3495,Iceland,336.712,10.379790444059019
3037,Loss,2018,71,Iceland,336.712,0.2108626957162204
3038,Tourist consumption,2018,-12,Iceland,336.712,-0.03563876547316401
3039,Export Quantity,2018,116107,India,1352642.283,0.08583718064948291
3040,Food supply,2018,24530293,India,1352642.283,18.13509255794867
3041,Loss,2018,6161600,India,1352642.283,4.555232434649538
3042,Residuals,2018,0,India,1352642.283,0.0
3043,Export Quantity,2018,15152,Indonesia,267670.549,0.05660689999929727
3044,Food supply,2018,6349723,Indonesia,267670.549,23.722157793310313
3045,Loss,2018,608381,Indonesia,267670.549,2.2728723883627557
3046,Processed,2018,289985,Indonesia,267670.549,1.0833653574641116
3047,Residuals,2018,0,Indonesia,267670.549,0.0
3048,Tourist consumption,2018,1142,Indonesia,267670.549,0.004266438740707331
3049,Export Quantity,2018,1914,Ireland,4818.694,0.39720305958419433
3050,Food supply,2018,58179,Ireland,4818.694,12.073603345636805
3051,Loss,2018,4418,Ireland,4818.694,0.9168459337737569
3052,Processed,2018,23847,Ireland,4818.694,4.948851286261381
3053,Residuals,2018,0,Ireland,4818.694,0.0
3054,Export Quantity,2018,82248,Italy,60627.291,1.3566167751087543
3055,Food supply,2018,695377,Italy,60627.291,11.469702645958566
3056,Loss,2018,26,Italy,60627.291,0.000428849773281145
3057,Processed,2018,0,Italy,60627.291,0.0
3058,Residuals,2018,0,Italy,60627.291,0.0
3059,Export Quantity,2018,271,Jamaica,2934.853,0.09233852598409528
3060,Feed,2018,1054,Jamaica,2934.853,0.3591321268901713
3061,Food supply,2018,58734,Jamaica,2934.853,20.012586661069566
3062,Loss,2018,5559,Jamaica,2934.853,1.8941323466626778
3063,Residuals,2018,0,Jamaica,2934.853,0.0
3064,Tourist consumption,2018,784,Jamaica,2934.853,0.26713433347428306
3065,Export Quantity,2018,258,Jordan,9965.322,0.025889780581099135
3066,Food supply,2018,51493,Jordan,9965.322,5.167218881637743
3067,Loss,2018,3526,Jordan,9965.322,0.35382700127502154
3068,Residuals,2018,0,Jordan,9965.322,0.0
3069,Export Quantity,2018,1336,Kazakhstan,18319.616,0.07292729279915036
3070,Food supply,2018,32451,Kazakhstan,18319.616,1.77137992412068
3071,Export Quantity,2018,19,Kenya,51392.57,0.0003697032469868699
3072,Food supply,2018,1203628,Kenya,51392.57,23.420272619174327
3073,Loss,2018,212503,Kenya,51392.57,4.134897320760569
3074,Residuals,2018,0,Kenya,51392.57,0.0
3075,Tourist consumption,2018,535,Kenya,51392.57,0.01041006511252502
3076,Export Quantity,2018,145295,Kuwait,4137.314,35.118195041517275
3077,Food supply,2018,0,Kuwait,4137.314,0.0
3078,Loss,2018,0,Kuwait,4137.314,0.0
3079,Residuals,2018,-5083,Kuwait,4137.314,-1.2285748676556818
3080,Export Quantity,2018,101,Kyrgyzstan,6304.025,0.016021510066981017
3081,Food supply,2018,10438,Kyrgyzstan,6304.025,1.6557675453380976
3082,Residuals,2018,0,Kyrgyzstan,6304.025,0.0
3083,Export Quantity,2018,129666,Lao People's Democratic Republic,7061.4980000000005,18.362392795409697
3084,Food supply,2018,792508,Lao People's Democratic Republic,7061.4980000000005,112.22944480052249
3085,Loss,2018,48581,Lao People's Democratic Republic,7061.4980000000005,6.8797017290099065
3086,Residuals,2018,0,Lao People's Democratic Republic,7061.4980000000005,0.0
3087,Tourist consumption,2018,859,Lao People's Democratic Republic,7061.4980000000005,0.12164557718489759
3088,Export Quantity,2018,17331,Latvia,1928.461,8.986959031061556
3089,Food supply,2018,20153,Latvia,1928.461,10.450302080259855
3090,Residuals,2018,0,Latvia,1928.461,0.0
3091,Export Quantity,2018,42853,Lebanon,6859.408,6.247332131285965
3092,Food supply,2018,93525,Lebanon,6859.408,13.634558550825377
3093,Loss,2018,15153,Lebanon,6859.408,2.20908276632619
3094,Residuals,2018,0,Lebanon,6859.408,0.0
3095,Export Quantity,2018,13786,Lithuania,2801.27,4.921339249697459
3096,Food supply,2018,34333,Lithuania,2801.27,12.256226640059687
3097,Processed,2018,5074,Lithuania,2801.27,1.8113212935561371
3098,Residuals,2018,0,Lithuania,2801.27,0.0
3099,Export Quantity,2018,307,Luxembourg,604.244,0.5080728977035767
3100,Food supply,2018,5443,Luxembourg,604.244,9.007950430620742
3101,Loss,2018,303,Luxembourg,604.244,0.5014530553882206
3102,Export Quantity,2018,45,Madagascar,26262.313,0.0017134819770063666
3103,Food supply,2018,351357,Madagascar,26262.313,13.37875304433391
3104,Loss,2018,32119,Madagascar,26262.313,1.2230072804326109
3105,Residuals,2018,0,Madagascar,26262.313,0.0
3106,Export Quantity,2018,0,Malawi,18143.215,0.0
3107,Food supply,2018,402573,Malawi,18143.215,22.18862533459478
3108,Loss,2018,39949,Malawi,18143.215,2.201869955242221
3109,Residuals,2018,0,Malawi,18143.215,0.0
3110,Export Quantity,2018,24168,Malaysia,31528.033,0.7665559091491689
3111,Food supply,2018,263237,Malaysia,31528.033,8.349299812011742
3112,Loss,2018,60262,Malaysia,31528.033,1.9113783596965914
3113,Residuals,2018,0,Malaysia,31528.033,0.0
3114,Export Quantity,2018,552398,Mexico,126190.78199999999,4.377482976529934
3115,Food supply,2018,1604361,Mexico,126190.78199999999,12.713773340433061
3116,Loss,2018,197184,Mexico,126190.78199999999,1.5625864019132556
3117,Processed,2018,713,Mexico,126190.78199999999,0.005650174986632542
3118,Residuals,2018,0,Mexico,126190.78199999999,0.0
3119,Export Quantity,2018,59,Montenegro,627.803,0.09397852511058405
3120,Food supply,2018,12370,Montenegro,627.803,19.703633146066522
3121,Residuals,2018,0,Montenegro,627.803,0.0
3122,Export Quantity,2018,114378,Mozambique,29496.009,3.8777449518678955
3123,Food supply,2018,435146,Mozambique,29496.009,14.752707730730624
3124,Loss,2018,28922,Mozambique,29496.009,0.9805394350130555
3125,Residuals,2018,0,Mozambique,29496.009,0.0
3126,Export Quantity,2018,122526,Myanmar,53708.318,2.2813226063046694
3127,Food supply,2018,0,Myanmar,53708.318,0.0
3128,Residuals,2018,0,Myanmar,53708.318,0.0
3129,Export Quantity,2018,0,Namibia,2448.3,0.0
3130,Food supply,2018,2952,Namibia,2448.3,1.2057345913490993
3131,Export Quantity,2018,803836,Netherlands,17059.56,47.11938643200645
3132,Food supply,2018,232239,Netherlands,17059.56,13.613422620513072
3133,Loss,2018,10733,Netherlands,17059.56,0.629148700200943
3134,Processed,2018,26475,Netherlands,17059.56,1.551915758671384
3135,Residuals,2018,0,Netherlands,17059.56,0.0
3136,Export Quantity,2018,37,New Zealand,4743.130999999999,0.007800754396199473
3137,Food supply,2018,70827,New Zealand,4743.130999999999,14.932541395124868
3138,Loss,2018,8858,New Zealand,4743.130999999999,1.8675427686901334
3139,Processed,2018,8856,New Zealand,4743.130999999999,1.8671211062903388
